peak_power,peak_freq,auc_power,total_energy,sample_entropy,mean_acceleration,label
0.0005279833949244837,0.390625,0.0007568329193087974,0.0021894288637639664,0.2143192460116528,0.02309048271070955,0
7.159048752688564e-07,1.171875,2.0606286466358636e-05,0.00012580552793545056,2.1162122444971803,0.010228735132443177,1
9.681098101668137e-06,0.390625,4.9521396630423616e-05,0.0003406532346332367,1.6732808730696398,0.016905199164187302,1
0.0024179367749370836,11.328125,0.007245448260095409,0.035772788114056084,1.3601184380912574,0.16579706159746294,1
3.7713834795703114e-05,9.375,0.00024325077476542952,0.0011373730459505015,1.7977038070524867,0.029837288352051742,1
0.0006142353625262544,0.78125,0.004997409249698943,0.026704252685154216,1.4966782997799484,0.14674447306398689,1
9.101740050068085e-07,4.296875,2.0618620909300434e-05,0.00012396006557492418,2.1548126951613513,0.010234927963110185,0
0.0004604020513175356,9.375,0.0005795954096393766,0.003170579023286516,1.289865588403647,0.051119840667810945,1
2.024642093622085e-05,0.390625,7.79389090430042e-05,0.0004822372248682008,1.6220252916282636,0.021252766857724186,1
0.00011526093791118699,10.9375,0.00018421748989444416,0.0011375977748697584,1.7675818171849775,0.030430310218099537,1
6.306533663494736e-07,2.34375,1.8490834997518578e-05,0.00011109455819314109,2.1119736003926968,0.009640680289945042,0
0.0006287063221225279,10.546875,0.002569463396294545,0.015252561276193517,1.2299500640869705,0.11124099332723573,0
0.0016318047612778207,9.765625,0.0028404880751937553,0.01900065216540232,1.6124914974229172,0.1289552048717822,1
5.149785416274358e-06,0.78125,4.2968388965645275e-05,0.0002670639769149947,1.954727133705882,0.015063556324786571,0
5.545655553495956e-06,17.578125,6.50805599582682e-05,0.0003718303771534624,1.9303949999806567,0.017496154383503437,1
0.00029964523241897233,0.390625,0.0007058875146612618,0.0017980094710665913,0.7276529112028548,0.0327507881285748,0
9.343850779589639e-07,1.171875,2.060819463044678e-05,0.00011909297954301318,1.9729907371338844,0.010086587637927332,1
7.738889682939791e-07,7.421875,2.080274758446014e-05,0.0001296663963034991,2.117364257495777,0.010504630015710338,0
0.0003768191046934312,2.734375,0.002630046035616708,0.0033431174465779093,0.12515380194171302,0.020703008799881597,0
0.00013236706565733606,9.375,0.0005877665762722472,0.0037145028904312528,1.7394578078928844,0.055913225507381814,1
9.399053176393529e-07,3.90625,2.2491321082590988e-05,0.00014039636723094042,2.1488102735438583,0.010923599259687581,0
0.0005646398738268918,10.15625,0.0013073591087922587,0.006745725381970272,1.2829677001372692,0.07354776705577092,1
9.244610007328464e-07,4.6875,1.69475003351539e-05,0.00010651773979993446,2.1628093814305718,0.009477547378304776,0
0.00020341636850544506,0.390625,0.0002075583211711409,0.0006922303367164196,0.5021491406316794,0.026145176129612195,1
0.0014281516314332715,5.46875,0.00806295909609757,0.051566386274701684,1.6073538639979235,0.2088173930522219,1
1.0467677965131317e-06,1.171875,2.1862837442146446e-05,0.00012658672104380174,2.0705398181105656,0.010306319791431947,0
1.6140663509955188e-05,0.390625,4.115460948790113e-05,0.00021506514093431556,1.4852216892063101,0.014099154074311884,1
0.0003474089309280552,0.390625,0.0014222070461131129,0.0048434243534379315,0.8844624494927479,0.052604587347055684,1
3.962870780630867e-05,0.390625,0.0001554856162676481,0.0007775990653927029,1.5533811716279338,0.024621929289979153,0
1.5896110077078493e-05,0.78125,0.00011502768851864701,0.00039139040786208344,1.5908009962127894,0.01625095661765504,1
6.310783386485447e-07,11.71875,1.8846263174448877e-05,0.00012053135358891841,2.1280966156682553,0.010226999752875119,0
0.003137188470516318,8.203125,0.0055831841701181675,0.033807391638714226,0.9357906004640231,0.16845762957279908,1
1.3235115734882554e-05,0.390625,5.501700480471209e-05,0.00018039387945292825,1.6237540955939458,0.011242925145203917,0
1.1800209639292003e-06,0.78125,1.8760048888455845e-05,0.0001152619809889293,2.1744560019725476,0.009812718041750301,1
0.01635984724449806,4.296875,0.04921779717837545,0.14527755005413687,1.3140278945631623,0.30588864090106604,1
5.334930252132497e-06,0.78125,7.352077933881037e-05,0.00023784507464550333,1.6041946132405291,0.012890912497386152,0
2.146738750316862e-06,0.390625,2.5378935733418098e-05,0.0001399744437003272,2.077657582718628,0.010722784100155602,0
6.935610668918154e-07,3.515625,1.7956613036518872e-05,0.00011651170208859784,2.1472252643975915,0.009932460269499238,0
0.005243069422646529,4.296875,0.020642958953725206,0.09736095770759336,1.1498527743568627,0.2648972793882154,1
2.234001632761009e-05,0.390625,8.853266434047021e-05,0.0003760613967860796,1.7832082291896338,0.01694742229229809,1
4.885544641411732e-06,11.71875,4.733152865784943e-05,0.00030446975130483754,2.055013232655131,0.015808918851635375,1
9.771432789693924e-07,4.296875,2.0409461097694844e-05,0.00012881282151673348,2.1269462561615207,0.010525265815727547,0
0.021072139646223394,5.078125,0.0697002890150841,0.40572216865819555,1.4054520313798742,0.577880546843057,1
0.0014766402102176488,0.390625,0.0016772937673331452,0.004480347771588348,0.1411125944024066,0.026480803128891544,0
8.864246226617941e-07,39.0625,2.20194335930426e-05,0.00013275533860175023,2.146211128960171,0.01045793691104912,0
4.804880156699945e-06,0.78125,5.0727424261962825e-05,0.00016677020474914375,1.7664718776965662,0.010664389919985334,0
1.6922907159295563e-05,0.78125,0.00011372265006832254,0.00043591778999444765,1.4947019214402284,0.017763669813461377,0
7.451724397431828e-07,6.25,1.91407233450194e-05,0.00011913889221224805,2.1250073043339133,0.00999674993829895,0
1.1049794129069953e-06,40.625,2.013867932638802e-05,0.00012346903591301225,2.120130049874855,0.010228607632712713,1
1.8920604693962008e-06,0.390625,2.0665034257127374e-05,0.0001338321684833742,1.9757019996961904,0.011053604427146677,0
0.0021754082600292167,11.328125,0.004630111568295664,0.02838866202191389,1.2859370206405705,0.1511321148916437,1
8.973812068137243e-07,1.171875,2.0985062592657718e-05,0.00012895325654085953,2.0999774241860534,0.010398978067215155,0
0.00012887081459453346,8.984375,0.0002312101902483658,0.0018779908478961517,1.797908044245887,0.040301278588975906,1
8.485284087067174e-05,12.890625,0.00046833381439083366,0.002404125830867721,1.1922853997537637,0.03929848999410531,1
9.010827892490592e-07,1.171875,1.880501608395272e-05,0.00011683403364185455,2.125555322975584,0.00987773244467008,1
0.007692747962911322,8.203125,0.034506218850337944,0.29768040454946587,0.7892506571010012,0.46874332305905314,1
0.0031260274148259912,11.328125,0.0071913278573204256,0.02978828583788594,1.2704323887685196,0.148983274173026,1
0.0009767651465228072,0.390625,0.0015513569916453455,0.003738362583186423,0.7377981253237648,0.03983214062121566,0
7.110584154216602e-05,3.125,0.0005396277270199297,0.0007408139580810532,0.4694348661982081,0.0148000227451554,0
0.00012001917511782453,0.390625,0.00013877089454792583,0.00034603604999924935,0.5037434769245323,0.017431641746002268,0
0.0027654041063064684,0.390625,0.003983805405802584,0.008824044001025004,0.05430152481206438,0.03204552190646043,1
6.782882735581613e-07,1.953125,1.992211900586361e-05,0.0001194485877877487,2.111791229935219,0.010043229814344756,0
2.921195918597856e-05,0.390625,0.00010903198900636425,0.0003261510511624466,1.2155962056589613,0.0139742944818604,0
8.074910938879224e-07,0.78125,2.0067640256492696e-05,0.00012647527730393123,2.1927900211303197,0.010309172585001577,0
0.0026089106554457314,0.390625,0.0035676597007138137,0.010702310739356935,0.051189746265673325,0.04184475975671754,0
2.330863901100327e-06,6.25,3.18392869531174e-05,0.00017991738150183043,2.0578789532813837,0.012071223582927825,1
1.8425618867130448e-06,2.34375,3.1091574609428606e-05,0.0001449448050360673,1.9092298152789509,0.010709337808950321,0
7.773500607404716e-07,11.328125,1.9147528545635598e-05,0.00011820701802730853,2.125263340045882,0.010080287673339738,0
1.5384233287432054e-06,0.78125,2.6164885814842344e-05,0.0001214215535661826,1.831971138182232,0.00986671075385334,0
5.805112924132415e-07,30.859375,1.7956228011338613e-05,0.00011355951504775701,2.1030956791052398,0.009845628687422909,0
6.819414004735154e-07,6.25,1.9921740565673944e-05,0.0001226485990390125,2.1325090133104285,0.010193391818958985,0
8.126370892455752e-07,1.5625,1.9875086343528324e-05,0.00012282879535360645,2.1696404796294826,0.010131431160093369,0
7.602342288233639e-07,30.859375,2.2735314211388636e-05,0.00014162547817902452,2.144673544444362,0.011003351103945907,0
0.004812057114647014,10.15625,0.016046740340163186,0.09584072245719695,0.23901039501499688,0.23966702527697897,1
9.147206683624638e-07,10.9375,2.228507900001035e-05,0.00013503412557392593,2.1653642773137993,0.010670450700262178,0
6.706010553785001e-07,7.8125,1.79355450230451e-05,0.00012065983283278793,2.098016413319303,0.010179053531375404,0
1.2739478799363505e-05,8.984375,6.397347156631819e-05,0.0004941835079716183,2.0470065105972077,0.020681810170188115,0
0.0007105046692881934,4.296875,0.00517295173008888,0.01999083866457123,1.4476002209705194,0.11988194547249138,1
0.0045585031939584285,5.46875,0.012513500197513058,0.06044433973302399,0.09072540835947708,0.14801833298540254,1
8.622294310692926e-05,0.390625,0.00033367849363427355,0.0017011188664193093,1.1324810583676763,0.032667311532829944,1
0.0044149465169894654,0.390625,0.022931261720340407,0.03558413285017274,0.37308722588957366,0.08148807740049963,1
0.00022144310615939577,0.390625,0.0008605607801901135,0.004315086043389414,1.2579465810403372,0.058308923211394505,1
6.100084445984575e-07,9.765625,1.8086332725865187e-05,0.00010844423368381196,2.1646156927548836,0.00950581647505269,0
4.101114392352935e-06,8.59375,4.154911478900355e-05,0.00024098766789470332,1.9583863924007041,0.014206883398368605,0
3.975750354879051e-06,3.515625,3.4253678511384446e-05,0.00021214638900678826,2.1036750800516377,0.013452845537700965,1
8.722312837112579e-07,1.953125,2.211683254440208e-05,0.00014274252589275668,2.1530599273336763,0.01107810509937454,0
0.021262570449718684,4.296875,0.05960263298671986,0.6206036832077637,1.7762038734756775,0.7473718351678394,1
0.0007680625295581227,10.15625,0.0017993900117025316,0.009945639202427688,0.47934127846580504,0.08046436587691282,1
0.030383618404624075,10.15625,0.03578066391996679,0.19686027957687874,1.160463807105987,0.40243706952030434,1
0.0006727457979746183,1.171875,0.005354365473691433,0.02609844297083657,1.5714880237916384,0.14367070658426745,1
1.88798151863008e-06,0.390625,3.5487313784181724e-05,0.00015628819862685257,1.8874057347809943,0.01094229070597235,1
2.3412181127208888e-06,1.171875,4.124153598197044e-05,0.00013485552338093486,1.7902795112122116,0.009603569704394008,1
0.0007312234034986767,12.109375,0.0012659259607470663,0.005636491935252516,0.9638945066822423,0.06311038736119427,1
0.0005171555616263261,0.390625,0.0006746386794365396,0.001956393408192935,0.23819641281743917,0.02279154194568398,0
0.0031763844798904177,10.15625,0.005966123643785566,0.06395842508326888,1.7979308882492409,0.2408813479271515,1
1.4030957004106056e-06,8.59375,2.5220780128550192e-05,0.0001656129557718297,2.0391546509526117,0.012147428340605834,0
1.7645665066425745e-06,0.78125,3.3695142202444395e-05,0.0001983566799464214,2.0312208979448343,0.012869698041047975,1
8.4926563450058e-07,2.34375,2.2255759308252026e-05,0.0001413917527167676,2.1556650536616715,0.010891256186571207,0
1.5088256438926136e-05,0.390625,5.9839456376183766e-05,0.00032253748949768676,1.8519817998413586,0.015989094586140562,0
1.2909489418816881e-05,10.15625,8.261361907955711e-05,0.0005876034014325969,1.7588241919550178,0.022845576952570504,1
8.036985036547857e-07,2.734375,2.0814976730781972e-05,0.00012069700666714871,2.0979217983902543,0.009996220489888841,0
4.8461624132990816e-05,0.78125,0.0003733432728833246,0.0005516502890706402,0.9099108167069151,0.012535818132644946,0
0.0002298652280238034,9.375,0.0005968351125875243,0.003503357660753831,1.6997080635950712,0.05391790056225717,1
0.0027973433891911857,11.328125,0.005031250470174816,0.02981304970331143,0.16315223651521388,0.1324020628574117,1
6.850436771428876e-07,5.078125,1.953083008146039e-05,0.00011603806843606555,2.127853491856757,0.009892986621416097,0
0.0032684712973156493,0.390625,0.0027530326124473046,0.005050605308438873,0.047944314512455045,0.0272092165275929,0
7.631665320673358e-06,4.296875,4.217281716868355e-05,0.00026546423220522584,2.073042892841627,0.014784338436176898,0
0.08386559483361693,10.15625,0.10856289483499029,0.6326304458115553,1.0940618551821641,0.7240340417187705,1
1.3792493270367024e-05,9.765625,5.9022275119405744e-05,0.0003789271072342571,1.9703857743189337,0.017536770119212893,1
9.826048967705316e-07,1.171875,2.106006760618772e-05,0.00013185503341398954,2.1212942569619404,0.01052419440524402,1
1.758013634286555e-06,0.390625,2.6949423513787126e-05,0.00015871950575869597,1.8428682546162574,0.012004368235471937,1
1.043129662386852e-06,4.6875,2.295831136488641e-05,0.00014012495649854344,2.1074668401870658,0.010874568490472658,0
8.03219305530099e-07,14.0625,2.028997857872351e-05,0.000123762207570643,2.1361919825972966,0.010158232630402685,0
1.0264147274556254e-06,10.15625,2.1533547153502423e-05,0.0001293125710198787,2.1313861700708294,0.010362974699174547,0
2.3406258959609543e-05,0.390625,7.071147977325176e-05,0.000465880438246095,1.8256024004663787,0.01914988153634022,1
0.00994016719025667,5.078125,0.01461850003497445,0.09520169378634757,0.15452716872089656,0.23099659705149408,1
7.451102354971416e-07,4.6875,1.8842751566182986e-05,0.00012105809556906997,2.1495482832718515,0.010174011087082666,0
0.00025241384794271344,0.390625,0.0005910237112143302,0.0015336507641189824,1.06126095880167,0.027550013853163142,0
7.1880747443700294e-06,0.390625,7.582407579648199e-05,0.00020253620959653833,1.4613617850453007,0.011302313970909719,0
7.291790513270275e-07,1.953125,1.8653594096842053e-05,0.00011989830565701086,2.1614524337464824,0.01004872049583588,0
2.0756429800693756e-05,0.78125,8.303746489248933e-05,0.0004156024269603519,1.6257494175251788,0.01812565331057051,1
0.0001427789141334392,0.390625,0.00011699744831599842,0.000433010649702762,0.5317150548855692,0.01759176635000061,0
6.752114230969512e-07,3.90625,1.8150405013020067e-05,0.00010916950103482257,2.135627211122188,0.009562527339322857,0
8.452730568038864e-07,5.46875,1.969305877686219e-05,0.00012412295131382676,2.147872402014146,0.010228705006059989,0
0.0010935021381289873,8.984375,0.0037778763375670987,0.021184265107536848,1.0916108276319896,0.1225319472988617,1
5.29005890183072e-05,9.375,0.0002347039504351845,0.0015005246069527986,1.7180431328561214,0.0353374015471407,1
6.434680388541287e-07,28.515625,1.7033504804089718e-05,0.00010452774766218269,2.1942498839284172,0.009361431306627949,0
8.374192946795629e-06,1.171875,7.178981878416325e-05,0.00028700578362611875,1.6931079047196778,0.015023409657720773,1
1.6032131629003681e-06,12.5,3.077149758957152e-05,0.00018766148743273292,2.1284191288929355,0.012339525829903013,1
7.868143394915949e-07,26.953125,2.0527817080882644e-05,0.00012785567299764997,2.1395873509422345,0.010453530727678982,0
0.0012019731765077,9.375,0.0031468692726963725,0.017849965486553546,0.9827220717048566,0.10993352686528356,1
4.0233510197015895e-06,0.390625,2.8532203202422883e-05,0.0001636622824325103,1.8858803065742487,0.011914459934123451,0
0.0010134315991348107,0.78125,0.0018715453872377784,0.004254598968979926,0.11100464110092689,0.026485296055309086,0
1.737818608014818e-05,0.390625,4.179056788534373e-05,0.0001853164090068168,1.5298619690788313,0.011673560529786058,0
0.00023233963394587146,0.390625,0.0005852813288088593,0.001621478526626832,0.4451250193275557,0.022016307972891835,1
4.911974833081877e-05,0.390625,0.0002688781837755349,0.0019434121581020372,1.5432009730850087,0.0386861669208926,1
0.00031993520760620234,8.984375,0.001859225737396402,0.006910470002743305,1.572163421151705,0.07058714276165329,1
7.851041947040397e-07,1.171875,2.0647174473575677e-05,0.0001347022838173999,2.1337423925144408,0.0107920251857145,1
0.0007614987871173626,4.296875,0.004657690279243903,0.01979698530194684,1.251121020917894,0.11891460027862165,1
0.0029398463917285713,0.390625,0.004243608827179821,0.0082291938491761,0.06101180169443971,0.03457872305241763,0
6.841663311903991e-07,26.5625,1.8968066307923282e-05,0.00012613374810351447,2.164287728073758,0.01049930012063717,1
8.860197207010567e-07,3.125,2.12262476860052e-05,0.00013806458736625554,2.1561515503901716,0.010867462396139269,0
0.009340549685026569,0.390625,0.01681314795452965,0.06738472038185278,0.6100338718764545,0.19514712738949794,0
0.028286699007302244,9.375,0.045084152056313484,0.23486848962064244,1.3863857281878775,0.4439550451628726,1
1.1805337456808953e-05,0.390625,5.116998800434721e-05,0.00020304130104636768,1.6595886448985198,0.011980260082429148,1
0.0002580930359990312,0.78125,0.000808044335207546,0.0010517160887540265,0.45229005521785737,0.013951758993658973,0
0.0007633181598927369,0.78125,0.0023750190092074047,0.006322839898313311,0.5269475494113889,0.04667047061237148,1
0.013247550375030859,16.796875,0.06357610428605436,0.6221392783082224,1.9070773103079293,0.7268767867057543,1
0.0023974926399447016,0.390625,0.00865935683467461,0.061982262046945284,1.069341971138916,0.23450212376511537,1
7.083313478966851e-07,24.21875,1.7027492256714372e-05,0.00011255398650145197,2.136111150909433,0.009755534119673923,0
1.2955659666760608e-06,0.390625,2.4333564003052702e-05,0.00015588717131282128,2.0182541835406,0.011797522877260852,0
4.850046280817909e-05,0.78125,0.00045876606642639834,0.0006058512079282819,0.7796355975173737,0.01111850206997169,0
7.35368493188847e-07,1.171875,1.9845620039236308e-05,0.00011980154537081435,2.0860810818703865,0.010173511662088831,0
0.00014100086845582476,5.859375,0.0005582393346586817,0.0022603972194376147,1.4353697952961535,0.03978099950479669,1
7.78889528189431e-07,26.5625,2.012807497164066e-05,0.00011064997268644204,2.1139712995890196,0.009573894053240157,1
1.1352104889914704e-06,8.984375,2.106950066424793e-05,0.00013953536844252983,2.187241517691332,0.010923893517548593,0
0.0001073549702826188,4.296875,0.0008192573247785528,0.003650856523113416,1.773906832321219,0.05284715012577389,1
1.1713813779850275e-05,0.390625,6.28986788831065e-05,0.0002171080699318799,1.7074054778436785,0.012221171299629028,0
5.302253732192038e-07,6.25,1.6630032668040997e-05,0.00010954199018524798,2.163250061602423,0.009674429745729194,0
0.23926600285100127,4.296875,0.8577993489887126,2.4948570680991384,1.0605986806375292,1.2455470409484841,1
6.958109280419088e-07,1.953125,1.860536968852954e-05,0.00010777133439538266,2.1131197347452373,0.009563957779916761,1
6.714646792463275e-07,2.734375,1.9249002857426435e-05,0.00012150443149568934,2.1077230256725543,0.01021302451222741,0
3.994746667717589e-06,1.171875,5.6444951070428626e-05,0.0001771758555410061,1.5739417453411433,0.011135735221158233,0
8.274529347744802e-06,1.171875,8.774971229778024e-05,0.0002495195147127427,1.4214191129526756,0.01332764225061463,0
1.3772885494554224e-05,0.78125,4.1820538116823375e-05,0.00019183662007298972,1.6832891770348377,0.011683512157455268,1
2.9255789173287042e-05,9.375,7.802372502416196e-05,0.000605812605235911,1.8750137837076346,0.023295467283133583,1
0.006273524865057193,0.390625,0.007937156141721049,0.01470465595458986,0.0772392480701302,0.047644100176813545,0
9.639793272260757e-07,14.0625,2.177214756288074e-05,0.00013081823757926512,2.1473847933287185,0.010507296567855547,0
1.2641180706432868e-06,1.171875,2.7942041705199076e-05,0.0001529992629058063,2.0760985638803433,0.011113270094719241,0
0.0006369404166358986,14.84375,0.004348640077299938,0.056733986757970305,1.8608810190088778,0.22907257969880318,1
9.356081989538174e-05,18.359375,0.0005271588943218518,0.002578879829872798,0.9177984022040333,0.042222505695552644,1
0.0012235510124434955,0.390625,0.0022495243395174317,0.0065879969596302525,0.724279831931149,0.05183794310843816,1
0.00023139683525025815,0.390625,0.0006134126412373216,0.0026800841606907377,1.3597493139434649,0.04192468044503855,1
7.727121087918912e-07,10.15625,2.0752257867883677e-05,0.00012821458286858858,2.1241693732132303,0.010443043280664378,0
1.5639410954420829e-06,0.390625,2.911209245228253e-05,0.0001862899931998308,2.0862963765574336,0.012609388909682702,0
8.666762119868794e-05,0.390625,0.0003383404463225622,0.0019141099229091668,1.694045978324687,0.03907475264360514,1
0.0026755386767944324,5.859375,0.005471024157511535,0.019360583889934016,0.9864733262725146,0.11223324177782518,1
6.461960299340588e-07,9.765625,1.7409683398965106e-05,0.00011232932865074367,2.1227592485957265,0.00986754858429027,0
1.054030826771367e-06,2.34375,2.3082800864114466e-05,0.0001462728646247089,2.10282496256846,0.01109985302548753,1
6.5442671103728585e-06,0.390625,4.695226075231809e-05,0.00024776214645209714,1.7979473480322077,0.013917328784657887,1
6.893706003300973e-07,7.8125,1.840526649237861e-05,0.00011309072997819482,2.14877326214645,0.009803649957812738,0
1.5469581297326052e-06,2.34375,2.7459061803182244e-05,0.00015437423209856973,2.072924792656445,0.0112949529157884,0
9.164826987384814e-07,1.171875,1.9480051664306103e-05,0.00010335484856732613,2.052660067633014,0.009179430251282759,0
4.421190606013874e-05,2.34375,0.00036955384362972847,0.0006091241728894316,0.8205087493252133,0.014865679871227153,0
0.001656436581017259,0.390625,0.0020076063930235923,0.004354787564970073,0.08358966929709168,0.02701390025262311,0
4.7094160713184385e-05,10.9375,0.0001109996358090134,0.0007900849994098244,1.8324797014092604,0.025286188005052706,1
9.403160100122078e-07,0.390625,2.0562351927412428e-05,0.0001239132067631986,2.0802029624486096,0.010160708860535972,0
7.937844257285165e-07,1.171875,2.03166521639875e-05,0.00013241926115337103,2.1362632290742285,0.01062395501323271,0
1.2953349722309947e-06,5.46875,2.1027392871261192e-05,0.00013009890180019297,2.0434931218177543,0.010614149698757161,0
8.272756654534287e-07,9.765625,2.104282331848816e-05,0.00012490595126442725,2.1645047037562724,0.010129280751837402,0
7.446511058795882e-05,9.375,0.00012961723069991355,0.0009642852117963131,1.665376870772182,0.02806428153573598,1
7.176725244162415e-07,3.90625,1.8276868292263447e-05,0.00011600934907126998,2.121976913635378,0.009947639274231623,0
1.114508014029932e-06,0.390625,2.0729978511594567e-05,0.00012689702699017887,1.9484657404761494,0.010617734170750464,0
0.0006100572783445423,5.078125,0.0017224708935169473,0.013053523949609779,1.38794790791469,0.10627735859894032,1
1.1929889964454395e-06,0.78125,2.2438105285807105e-05,0.0001358729332286914,2.081203334105472,0.010750490929566087,0
6.770382778157768e-05,0.390625,0.0003884830069627367,0.0005152755530021434,0.4758000976694358,0.012762285033384542,0
0.002855211435306042,9.375,0.005517222156376969,0.030922361405431704,1.356080833649314,0.1551879187315397,1
7.686896004212392e-05,0.390625,0.0002619916643071668,0.001349135130182925,1.4873705087757227,0.035506778086315305,1
9.665561583914623e-05,0.390625,0.00041199768837039676,0.0019130477643814208,1.0990546621403412,0.034818954828229054,1
0.00010082679403391632,4.6875,0.0002875844358645721,0.0010891200307731339,1.2117390540767963,0.027865189260727338,1
0.11581770181433644,9.375,0.3516337632499553,1.8995249115614738,1.299014038038053,1.252477195508612,1
7.306282123486675e-06,0.390625,4.650548711817685e-05,0.00023754046515366678,1.8777514272424318,0.013760833547702562,1
2.3977075570303345e-06,8.984375,2.6778638337350406e-05,0.00016802224970447835,2.1204262904558053,0.012075098162549184,0
0.03458137686549061,9.375,0.03496148268223415,0.20461688606485154,1.0425439644774932,0.40450303668012916,1
5.847857018610747e-06,0.390625,6.065964291972572e-05,0.00023220524511484447,1.725963028933377,0.012771398788624964,0
2.8446904354778297e-06,0.78125,4.314109023515906e-05,0.00014754347837919572,1.797047941192606,0.010166723263031502,0
8.817568992986276e-07,10.546875,2.047429983258703e-05,0.000129908744737149,2.1107118855246396,0.010465093157941996,0
8.146518330398428e-07,15.625,2.115643502570628e-05,0.00013595490485681137,2.1162069022981704,0.010841303444603673,1
0.034565512231819515,8.984375,0.035600756272569076,0.19745922199504473,0.9203536485129753,0.37994833848749365,1
0.00033771866442851767,1.171875,0.001470350444060502,0.005004207434507087,1.130055618032212,0.05616025740792369,1
1.761886729941263e-05,0.78125,0.00017061183019011547,0.00036502189629637,1.2724877910958636,0.013700192026976431,0
5.1004088975375965e-05,0.78125,0.0003203286410078317,0.0008887182360370971,1.1609774644544988,0.023886666422352473,1
0.004734179852385453,0.390625,0.0059289115420567305,0.023311098015078205,0.18710051142350717,0.08129223717045826,0
0.001338293389541902,0.390625,0.0008948946353082585,0.0015664313580483276,0.019378292151553362,0.03223610120216672,0
